timestamp_us,voltage,classification
1328363,1.657500,N
1330469,1.668375,N
1332573,1.737000,N
1334679,1.794500,N
1336790,1.788750,N
1338889,1.722750,N
1340996,1.634750,N
1343097,1.634750,N
1345200,1.589375,N
1347311,1.618625,N
1349413,1.698500,N
1351519,1.753500,N
1353624,1.746750,N
1355728,1.682375,N
1357832,1.682375,N
1359939,1.606125,N
1362047,1.582625,N
1364151,1.632250,N
1366253,1.714750,N
1368358,1.757125,N
1370463,1.734750,N
1372567,1.734750,N
1374675,1.661375,N
1376785,1.594625,N
1378884,1.587250,N
1380988,1.649500,N
1383090,1.728500,N
1385197,1.756875,N
1387306,1.756875,N
1389408,1.722000,N
1391512,1.643625,N
1393619,1.585250,N
1395722,1.591250,N
1397824,1.657750,N
1399933,1.715000,N
1402074,1.715000,N
1404145,1.702125,N
1406249,1.621125,N
1408354,1.513500,N
1410458,1.461125,Q
1412563,1.509875,N
1414669,1.636000,N
1416775,1.636000,N
1418880,1.761750,N
1420984,1.846000,N
1423087,1.895000,N
1425194,1.945625,N
1427301,2.058125,N
1429404,2.268500,N
1431508,2.268500,N
1433615,2.532500,N
1435722,2.734875,N
1437825,2.822875,R
1439929,2.802375,N
1442036,2.712750,N
1444139,2.603750,N
1446242,2.603750,N
1448352,2.503625,N
1450458,2.391000,N
1452560,2.229875,N
1454664,2.027125,N
1456766,1.808125,N
1458873,1.641625,N
1460973,1.641625,N
1463084,1.576875,N
1465195,1.603375,N
1467295,1.653875,N
1469398,1.666375,N
1471501,1.628000,N
1473605,1.556750,N
1475717,1.556750,N
1477822,1.516000,S
1479922,1.544375,N
1482029,1.630500,N
1484132,1.707375,N
1486226,1.721125,N
1488335,1.669125,N
1490454,1.669125,N
1492552,1.589625,N
1494661,1.548750,N
1496759,1.580875,N
1498866,1.661500,N
1500973,1.715250,N
1503120,1.705500,N
1505181,1.705500,N
1507289,1.640125,N
1509393,1.566750,N
1511496,1.544375,N
1513601,1.594625,N
1515712,1.677375,N
1517812,1.677375,N
1519916,1.720125,N
1522020,1.698625,N
1524125,1.626250,N
1526232,1.562375,N
1528336,1.558250,N
1530441,1.624375,N
1532545,1.624375,N
1534655,1.705625,N
1536759,1.733000,N
1538862,1.697500,N
1540968,1.621250,N
1543072,1.567750,N
1545182,1.580875,N
1547282,1.580875,N
1549387,1.656125,N
1551493,1.727500,N
1553597,1.740125,N
1555703,1.690875,N
1557807,1.611375,N
1559916,1.568875,N
1562018,1.568875,N
1564122,1.599250,N
1566229,1.682625,N
1568333,1.745250,N
1570437,1.744000,N
1572540,1.682625,N
1574649,1.605875,N
1576753,1.605875,N
1578855,1.576875,N
1580963,1.621875,N
1583066,1.706125,N
1585178,1.754750,N
1587277,1.740750,N
1589382,1.673125,N
1591488,1.673125,N
1593593,1.605250,N
1595698,1.595125,N
1597802,1.657750,N
1599912,1.742875,N
1602011,1.779375,N
1604154,1.751875,N
1606223,1.751875,N
1608328,1.678500,N
1610434,1.621875,N
1612539,1.629125,N
1614646,1.703250,N
1616747,1.783500,N
1618850,1.805375,N
1620958,1.805375,N
1623062,1.764875,N
1625173,1.690625,N
1627272,1.647625,N
1629377,1.673500,N
1631482,1.756000,N
1633589,1.826000,N
1635692,1.826000,N
1637796,1.834000,N
1639905,1.781000,N
1642007,1.705000,N
1644111,1.671250,N
1646217,1.710375,N
1648322,1.794500,N
1650427,1.794500,N
1652532,1.850375,T
1654639,1.842375,N
1656742,1.776500,N
1658845,1.702125,N
1660953,1.681000,N
1663058,1.731500,N
1665169,1.731500,N
1667266,1.811500,N
1669371,1.848125,N
1671477,1.821000,N
1673589,1.744125,N
1675687,1.677250,N
1677791,1.672750,N
1679900,1.672750,N
1682001,1.736500,N
1684105,1.812125,N
1686212,1.833125,N
1688317,1.790000,N
1690423,1.704125,N
1692529,1.641250,N
1694634,1.641250,N
1696737,1.645875,N
1698841,1.712375,N
1700950,1.771375,N
1703059,1.768375,N
1705189,1.703000,N
1707265,1.703000,N
1709362,1.608375,N
1711473,1.551500,N
1713579,1.567875,N
1715682,1.636750,N
1717789,1.685500,N
1719898,1.671375,N
1721998,1.671375,N
1724106,1.598500,N
1726204,1.512125,N
1728317,1.474250,N
1730419,1.510125,N
1732521,1.584500,N
1734628,1.622500,N
1736734,1.622500,N
1738838,1.599250,N
1740943,1.524375,N
1743048,1.451250,N
1745152,1.437500,N
1747258,1.496000,N
1749363,1.573000,N
1751468,1.573000,N
1753573,1.600125,N
1755674,1.565000,N
1757783,1.484000,N
1759887,1.420250,N
1761993,1.422125,N
1764100,1.490750,N
1766197,1.490750,N
1768311,1.563875,N
1770415,1.580250,N
1772516,1.536125,N
1774621,1.457750,N
1776725,1.409750,N
1778830,1.432875,N
1780938,1.432875,N
1783041,1.513250,N
1785146,1.578625,N
1787251,1.581000,N
1789357,1.521750,N
1791461,1.441250,N
1793568,1.404125,N
1795669,1.404125,N
1797775,1.441750,N
1799881,1.524250,N
1801987,1.576375,N
1804095,1.565375,N
1806222,1.498000,N
1808308,1.424875,N
1810409,1.424875,N
1812513,1.406250,N
1814616,1.460000,N
1816724,1.542875,N
1818828,1.581375,N
1820938,1.555625,N
1823040,1.478875,N
1825139,1.478875,N
1827250,1.411750,N
1829353,1.407375,N
1831460,1.472125,N
1833563,1.549625,N
1835667,1.573000,N
1837774,1.534000,N
1839878,1.534000,N
1841983,1.453500,N
1844091,1.398250,N
1846191,1.412375,N
1848304,1.488500,N
1850405,1.559500,N
1852509,1.571500,N
1854613,1.571500,N
1856719,1.520750,N
1858823,1.441000,N
1860930,1.400125,N
1863034,1.430250,N
1865138,1.509625,N
1867244,1.566125,N
1869349,1.566125,N
1871453,1.560250,N
1873560,1.496375,N
1875666,1.419125,N
1877768,1.391500,N
1879873,1.437000,N
1881979,1.518500,N
1884086,1.518500,N
1886188,1.562375,N
1888300,1.542125,N
1890401,1.468500,N
1892504,1.396750,N
1894607,1.384000,N
1896712,1.384000,N
1898817,1.443375,N
1900924,1.523125,N
1903029,1.552875,N
1905137,1.517500,N
1907270,1.436250,N
1909344,1.374625,N
1911447,1.374625,N
1913555,1.380125,N
1915662,1.451375,N
1917766,1.524000,N
1919869,1.539000,N
1921975,1.492000,N
1924084,1.410375,N
1926179,1.410375,N
1928289,1.361125,N
1930396,1.382750,N
1932499,1.460875,N
1934603,1.524625,N
1936708,1.525875,N
1938813,1.466750,N
1940920,1.466750,N
1943024,1.387125,N
1945127,1.351375,N
1947233,1.389250,N
1949339,1.472750,N
1951443,1.526375,N
1953555,1.515625,N
1955654,1.515625,N
1957754,1.446750,N
1959861,1.373500,N
1961968,1.356375,N
1964080,1.411750,N
1966178,1.495500,N
1968283,1.534375,N
1970388,1.534375,N
1972492,1.509250,N
1974596,1.433000,N
1976705,1.366500,N
1978812,1.362125,N
1980920,1.426000,N
1983017,1.501375,N
1985130,1.501375,N
1987227,1.523000,N
1989332,1.482125,N
1991438,1.402875,N
1993548,1.351000,N
1995649,1.367125,N
1997751,1.443875,N
1999854,1.443875,N
2001984,1.513500,N
2004083,1.520875,N
2006174,1.467375,N
2008319,1.387125,N
2010384,1.346375,N
2012488,1.379125,N
2014595,1.379125,N
2016699,1.461375,N
2018809,1.518000,N
2020912,1.511750,N
2023013,1.448125,N
2025119,1.371875,N
2027223,1.345625,N
2029322,1.345625,N
2031433,1.392625,N
2033537,1.475625,N
2035642,1.521500,N
2037749,1.504875,N
2039851,1.435125,N
2041955,1.368500,N
2044089,1.368500,N
2046168,1.361000,N
2048275,1.424250,N
2050368,1.507000,N
2052477,1.539250,N
2054580,1.509000,N
2056686,1.431750,N
2058789,1.431750,N
2060918,1.373250,N
2063001,1.381000,N
2065104,1.453375,N
2067207,1.525375,N
2069324,1.539750,N
2071425,1.492125,N
2073533,1.492125,N
2075636,1.415250,N
2077742,1.376750,N
2079847,1.412000,N
2081947,1.502500,N
2084085,1.572750,N
2086166,1.572750,N
2088274,1.577875,N
2090374,1.526125,N
2092479,1.453250,N
2094587,1.421750,N
2096692,1.459250,N
2098798,1.537500,N
2100930,1.537500,N
2103010,1.584000,N
2105112,1.569375,N
2107214,1.498250,N
2109357,1.421625,N
2111427,1.398750,N
2113538,1.446375,N
2115637,1.446375,N
2117742,1.519375,N
2119847,1.546250,N
2121951,1.508750,N
2124091,1.420875,N
2126161,1.345000,N
2128271,1.333375,N
2130371,1.333375,N
2132475,1.392750,N
2134582,1.463625,N
2136695,1.483625,N
2138790,1.444250,N
2140931,1.364500,N
2143002,1.309875,N
2145108,1.309875,N
2147210,1.324625,N
2149310,1.400625,N
2151426,1.469000,N
2153525,1.478000,N
2155631,1.425750,N
2157735,1.346375,N
2159841,1.346375,N
2161947,1.305500,N
2164049,1.337500,N
2166158,1.418875,N
2168263,1.475125,N
2170366,1.469125,N
2172471,1.405000,N
2174575,1.405000,N
2176682,1.330125,N
2178792,1.307250,N
2180917,1.358375,N
2182996,1.442875,N
2185103,1.483500,N
2187207,1.454500,N
2189318,1.454500,N
2191416,1.361875,N
2193523,1.263375,N
2195626,1.221125,N
2197730,1.258125,N
2199835,1.334375,N
2201939,1.387875,N
2204047,1.387875,N
2206155,1.403750,N
2208255,1.393875,N
2210457,1.424125,N
2212383,1.547375,N
2214487,1.755625,N
2216592,1.984250,N
2218697,1.984250,N
2220801,2.182125,N
2222905,2.316500,N
2225010,2.378375,N
2227114,2.416125,N
2229221,2.467375,N
2231324,2.505125,N
2233430,2.505125,N
2235535,2.457625,N
2237639,2.294875,N
2239746,2.041875,N
2241848,1.767875,N
2243956,1.558500,N
2246059,1.558500,N
2248168,1.460000,N
2250267,1.449125,N
2252374,1.446250,N
2254480,1.407500,N
2256585,1.324125,N
2258690,1.245000,N
2260795,1.245000,N
2262900,1.226125,N
2265004,1.285250,N
2267109,1.372500,N
2269215,1.415750,N
2271319,1.398250,N
2273422,1.334875,N
2275526,1.334875,N
2277635,1.287250,N
2279739,1.301000,N
2281845,1.378125,N
2283948,1.459500,N
2286054,1.483500,N
2288162,1.442625,N
2290262,1.442625,N
2292371,1.359750,N
2294474,1.305125,N
2296582,1.320875,N
2298688,1.399125,N
2300792,1.468625,N
2302893,1.478750,N
2305000,1.478750,N
2307105,1.428125,N
2309208,1.352875,N
2311377,1.318125,N
2313509,1.355000,N
2315607,1.438500,N
2317709,1.497250,N
2319816,1.497250,N
2321929,1.495250,N
2324026,1.435750,N
2326132,1.365000,N
2328240,1.344250,N
2330340,1.396000,N
2332445,1.481625,N
2334551,1.481625,N
2336656,1.528875,N
2338758,1.515000,N
2340869,1.447125,N
2342969,1.383375,N
2345077,1.379000,N
2347184,1.443125,N
2349287,1.443125,N
2351390,1.523500,N
2353501,1.552875,N
2355601,1.520375,N
2357704,1.445125,N
2359812,1.391375,N
2361922,1.405125,N
2364021,1.405125,N
2366125,1.483750,N
2368236,1.560500,N
2370335,1.580375,N
2372443,1.538125,N
2374547,1.461375,N
2376652,1.418125,N
2378758,1.418125,N
2380863,1.447000,N
2382965,1.531750,N
2385072,1.599750,N
2387184,1.608500,N
2389282,1.557000,N
2391387,1.485250,N
2393497,1.485250,N
2395597,1.457875,N
2397701,1.503625,N
2399806,1.590875,N
2401920,1.645250,N
2404018,1.637500,N
2406122,1.575000,N
2408226,1.575000,N
2410332,1.509750,N
2412467,1.500875,N
2414542,1.563625,N
2416647,1.649875,N
2418753,1.690500,N
2420857,1.671250,N
2422960,1.671250,N
2425068,1.604625,N
2427177,1.550875,N
2429277,1.559500,N
2431382,1.634125,N
2433492,1.714375,N
2435592,1.741000,N
2437696,1.741000,N
2439801,1.703875,N
2441915,1.627750,N
2444013,1.579500,N
2446119,1.599875,N
2448223,1.679875,N
2450328,1.750375,N
2452434,1.750375,N
2454532,1.761125,N
2456644,1.710750,N
2458749,1.635125,N
2460854,1.600000,N
2462957,1.634250,N
2465064,1.634250,N
2467167,1.713500,N
2469273,1.765750,N
2471379,1.756250,N
2473482,1.687750,N
2475588,1.608500,N
2477693,1.579625,N
2479795,1.579625,N
2481903,1.623500,N
2484011,1.698875,N
2486113,1.734375,N
2488218,1.706125,N
2490324,1.623250,N
2492427,1.544625,N
2494531,1.544625,N
2496639,1.524125,N
2498746,1.574375,N
2500850,1.642125,N
2502952,1.658625,N
2505062,1.612625,N
2507164,1.523625,N
2509267,1.523625,N
2511373,1.457500,N
2513506,1.459125,N
2515583,1.526000,N
2517688,1.589875,N
2519792,1.596375,N
2521899,1.543375,N
2524006,1.543375,N
2526108,1.459625,N
2528212,1.411125,N
2530319,1.435500,N
2532423,1.515500,N
2534527,1.575625,N
2536634,1.574250,N
2538741,1.574250,N
2540843,1.512375,N
2542948,1.434250,N
2545053,1.403875,N
2547157,1.447250,N
2549262,1.530375,N
2551368,1.579125,N
2553470,1.579125,N
2555577,1.567000,N
2557682,1.499750,N
2559785,1.429875,N
2561893,1.417500,N
2564001,1.478375,N
2566109,1.562000,N
2568213,1.562000,N
2570317,1.598875,N
2572422,1.572625,N
2574525,1.498125,N
2576632,1.437500,N
2578740,1.442250,N
2580842,1.515250,N
2582946,1.515250,N
2585054,1.594125,N
2587154,1.618625,N
2589263,1.579375,N
2591365,1.501875,N
2593464,1.453250,N
2595567,1.474750,N
2597680,1.474750,N
2599784,1.553375,N
2601891,1.620000,N
2603998,1.627625,N
2606099,1.574000,N
2608205,1.496750,N
2610311,1.461375,N
2612415,1.461375,N
2614548,1.498875,N
2616625,1.583000,N
2618738,1.638375,N
2620836,1.631625,N
2622940,1.567250,N
2625045,1.494250,N
2627149,1.494250,N
2629258,1.473500,N
2631359,1.525875,N
2633462,1.608125,N
2635568,1.649375,N
2637676,1.629250,N
2639777,1.557750,N
2641885,1.557750,N
2643993,1.493125,N
2646094,1.489000,N
2648199,1.556000,N
2650308,1.636000,N
2652412,1.663750,N
2654516,1.663750,N
2656622,1.627750,N
2658730,1.549500,N
2660833,1.494375,N
2662937,1.508125,N
2665042,1.584500,N
2667147,1.656125,N
2669254,1.656125,N
2671357,1.669750,N
2673461,1.620500,N
2675566,1.542125,N
2677672,1.499875,N
2679775,1.529125,N
2681882,1.609125,N
2683990,1.609125,N
2686092,1.667000,N
2688196,1.664375,N
2690302,1.603000,N
2692407,1.527500,N
2694512,1.500750,N
2696617,1.547125,N
2698725,1.547125,N
2700827,1.630500,N
2702931,1.677000,N
2705036,1.661500,N
2707141,1.590875,N
2709249,1.520250,N
2711352,1.507000,N
2713454,1.507000,N
2715650,1.566375,N
2717584,1.646625,N
2719688,1.680875,N
2721795,1.654125,N
2723907,1.581625,N
2726004,1.525000,N
2728110,1.525000,N
2730212,1.533750,N
2732318,1.608625,N
2734426,1.687500,N
2736528,1.710875,N
2738634,1.672875,N
2740738,1.599375,N
2742843,1.599375,N
2744947,1.557125,N
2747053,1.584250,N
2749166,1.664500,N
2751262,1.728125,N
2753369,1.730375,N
2755472,1.672750,N
2757578,1.672750,N
2759682,1.599500,N
2761788,1.574125,N
