timestamp_us,voltage,classification
0,1.312625,N
2056,1.351875,N
4156,1.424250,N
6259,1.462500,N
8427,1.447625,N
10470,1.447625,N
12672,1.392500,N
14531,1.335125,N
16640,1.325250,N
18749,1.375000,N
20850,1.444875,N
22954,1.444875,N
25058,1.468750,N
27164,1.443625,N
29271,1.381500,N
31376,1.331375,N
33477,1.334000,N
35583,1.392000,N
37691,1.392000,N
39794,1.455125,N
41897,1.466000,N
44006,1.432125,N
46114,1.369500,N
48218,1.330375,N
50321,1.349875,N
52429,1.349875,N
54530,1.418875,N
56631,1.474250,N
58740,1.474000,N
60845,1.429750,N
62950,1.366000,N
65060,1.337625,N
67157,1.337625,N
69266,1.369375,N
71372,1.441125,N
73484,1.484125,N
75580,1.473000,N
77686,1.421000,N
79790,1.360750,N
81893,1.360750,N
84004,1.346000,N
86103,1.392875,N
88210,1.465125,N
90316,1.494875,N
92417,1.474375,N
94524,1.415750,N
96629,1.415750,N
98739,1.364500,N
100839,1.365375,N
102944,1.423125,N
105048,1.490500,N
107153,1.506125,N
109258,1.475750,N
111369,1.475750,N
113536,1.413250,N
115728,1.371250,N
117834,1.386500,N
119942,1.454500,N
122041,1.517375,N
124147,1.526000,N
126253,1.526000,N
128361,1.490750,N
130460,1.430750,N
132566,1.401375,N
134677,1.432125,N
136776,1.506000,N
138882,1.557125,N
140985,1.557125,N
143092,1.553125,N
145202,1.504250,N
147299,1.441125,N
149405,1.420625,N
151512,1.464000,N
153612,1.542625,N
155718,1.542625,N
157824,1.587375,N
159934,1.581500,N
162034,1.536125,N
164140,1.491500,N
166245,1.496000,N
168353,1.555500,N
170458,1.555500,N
172560,1.627500,N
174665,1.646000,P
176770,1.614750,N
178875,1.549375,N
180979,1.498750,N
183082,1.503750,N
185194,1.503750,N
187294,1.563000,N
189402,1.620375,N
191506,1.622625,N
193607,1.579750,N
195713,1.508250,N
197818,1.462250,N
199925,1.462250,N
202031,1.474125,N
204135,1.532625,N
206240,1.573750,N
208348,1.561125,N
210456,1.509625,N
212556,1.509625,N
214694,1.445250,N
216767,1.421625,N
218870,1.460375,N
220979,1.535125,N
223079,1.575000,N
225190,1.559625,N
227289,1.559625,N
229396,1.503500,N
231504,1.443125,N
233602,1.431375,N
235715,1.480000,N
237818,1.550875,N
239920,1.578000,N
242030,1.578000,N
244132,1.555750,N
246236,1.496750,N
248342,1.447375,N
250449,1.450125,N
252553,1.511375,N
254656,1.578625,N
256760,1.578625,N
258866,1.593500,N
260969,1.562625,N
263075,1.499750,N
265181,1.456375,N
267285,1.468875,N
269390,1.528125,N
271498,1.528125,N
273604,1.567250,N
275709,1.542000,N
277822,1.469625,N
279916,1.383875,N
282013,1.352875,Q
284125,1.408375,N
286234,1.408375,N
288341,1.527625,N
290443,1.640125,N
292549,1.722375,N
294652,1.787250,N
296755,1.861125,N
298861,1.994125,N
300979,1.994125,N
303070,2.213625,N
305176,2.469750,N
307283,2.654375,N
309386,2.735875,R
311492,2.721250,N
313595,2.638250,N
315730,2.638250,N
317809,2.531125,N
319913,2.423625,N
322016,2.297500,N
324121,2.124125,N
326231,1.925750,N
328334,1.726375,N
330436,1.726375,N
332545,1.583125,N
334646,1.531125,N
336748,1.552875,N
338855,1.585500,N
340971,1.577375,N
343065,1.536125,N
345172,1.536125,N
347274,1.476625,N
349383,1.449625,S
351489,1.481500,N
353589,1.560625,N
355697,1.621875,N
357797,1.627250,N
359908,1.627250,N
362011,1.586625,N
364115,1.524750,N
366218,1.500750,N
368333,1.538000,N
370430,1.610000,N
372536,1.648375,N
374641,1.648375,N
376746,1.633875,N
378855,1.581500,N
380963,1.526250,N
383060,1.520125,N
385167,1.572500,N
387270,1.572500,N
389373,1.643250,N
391511,1.668875,N
393594,1.646250,N
395695,1.588500,N
397799,1.540750,N
399905,1.547250,N
402011,1.547250,N
404120,1.611000,N
406218,1.678750,N
408328,1.692625,N
410430,1.659250,N
412536,1.596375,N
414640,1.559125,N
416772,1.559125,N
418853,1.579750,N
420950,1.648625,N
423058,1.704125,N
425164,1.700875,N
427268,1.659500,N
429379,1.602250,N
431506,1.602250,N
433584,1.581625,N
435690,1.620000,N
437794,1.694750,N
439898,1.739875,N
442002,1.730500,N
444112,1.679750,N
446213,1.679750,N
448316,1.622750,N
450423,1.611000,N
452526,1.658500,N
454633,1.732625,N
456735,1.767125,N
458840,1.750750,N
460946,1.750750,N
463058,1.695000,N
465157,1.645625,N
467261,1.647375,N
469367,1.705875,N
471497,1.775125,N
473576,1.793375,N
475684,1.793375,N
477787,1.765875,N
479893,1.707750,N
481996,1.670500,N
484106,1.691000,N
486210,1.762875,N
488333,1.826625,N
490418,1.826625,N
492521,1.835250,N
494626,1.800750,N
496730,1.742875,N
498836,1.717000,N
500941,1.751750,N
503048,1.829625,N
505155,1.829625,N
507257,1.885375,N
509361,1.884750,N
511464,1.840750,N
513574,1.785125,N
515681,1.770750,N
517859,1.816500,N
519806,1.816500,N
521910,1.891625,N
524016,1.930125,N
526120,1.915500,N
528244,1.860625,N
530324,1.806125,N
532435,1.806125,N
534542,1.802000,N
536646,1.857250,N
538749,1.927375,N
540858,1.948125,T
542961,1.919125,N
545066,1.855000,N
547169,1.855000,N
549275,1.805250,N
551386,1.810500,N
553486,1.870500,N
555590,1.930875,N
557697,1.935125,N
559801,1.891625,N
561904,1.891625,N
564011,1.819875,N
566122,1.776000,N
568221,1.790125,N
570324,1.849875,N
572429,1.891000,N
574534,1.876250,N
576643,1.876250,N
578746,1.819000,N
580850,1.744000,N
582956,1.707625,N
585060,1.733750,N
587164,1.796375,N
589270,1.828625,N
591383,1.828625,N
593481,1.808250,N
595585,1.747375,N
597691,1.681750,N
599796,1.663375,N
601903,1.705875,N
604006,1.770500,N
606110,1.770500,N
608217,1.791500,N
610322,1.764000,N
612425,1.701250,N
614530,1.646750,N
616643,1.646250,N
618799,1.703000,N
620930,1.703000,N
623034,1.767500,N
625144,1.780250,N
627245,1.747500,N
629349,1.683625,N
631454,1.641125,N
633560,1.655000,N
635660,1.655000,N
637765,1.719875,N
639877,1.777625,N
641978,1.779250,N
644081,1.736125,N
646186,1.670750,N
648293,1.638625,N
650402,1.638625,N
652502,1.668500,N
654605,1.741250,N
656717,1.789750,N
658816,1.781750,N
660922,1.731875,N
663026,1.673375,N
665138,1.673375,N
667237,1.659375,N
669342,1.706000,N
671446,1.781250,N
673552,1.816375,N
675660,1.798500,N
677759,1.739750,N
679866,1.739750,N
681972,1.683375,N
684075,1.678875,N
686181,1.734625,N
688290,1.804500,N
690394,1.825250,N
692496,1.798250,N
694600,1.798250,N
696709,1.737125,N
698811,1.691250,N
700914,1.702125,N
703020,1.765625,N
705125,1.826875,N
707233,1.832875,N
709336,1.832875,N
711441,1.794750,N
713546,1.730875,N
715656,1.696375,N
717754,1.720750,N
719895,1.790000,N
721967,1.838750,N
724071,1.838750,N
726176,1.828750,N
728280,1.782625,N
730389,1.725375,N
732489,1.707625,N
734594,1.747750,N
736699,1.747750,N
738803,1.819125,N
740914,1.855750,N
743012,1.839750,N
745118,1.785375,N
747229,1.728750,N
749330,1.721250,N
751434,1.721250,N
753538,1.773250,N
755646,1.843000,N
757747,1.866250,N
759854,1.838875,N
761959,1.774875,N
