timestamp_us,voltage,classification
0,1.697750,N
2016,1.733375,N
4120,1.772000,N
6222,1.772000,N
8328,1.791000,N
10434,1.773125,N
12539,1.728750,N
14644,1.696375,N
16756,1.706625,N
18861,1.748625,N
20971,1.748625,N
23067,1.779125,N
25267,1.784875,N
27234,1.753375,N
29317,1.704500,N
31421,1.671500,N
33530,1.679125,N
35632,1.679125,N
37736,1.705125,N
39841,1.709750,N
41939,1.689250,N
44053,1.646125,N
46158,1.616875,N
48262,1.638625,N
50367,1.638625,N
52472,1.722375,N
54575,1.842250,N
56679,1.965125,N
58780,2.073250,N
60892,2.160625,N
62996,2.265375,N
65100,2.265375,N
67207,2.424500,N
69307,2.617625,N
71418,2.770875,N
73514,2.857000,N
75622,2.860000,R
77723,2.769625,N
79856,2.769625,N
81941,2.623750,N
84046,2.464250,N
86151,2.315750,N
88257,2.174875,N
90364,2.040375,N
92465,1.900000,N
94571,1.900000,N
96675,1.772500,N
98782,1.691250,N
100886,1.667250,N
102989,1.679750,N
105095,1.690625,N
107201,1.690625,N
109307,1.682125,N
111410,1.637750,N
113516,1.586625,N
115624,1.564250,N
117724,1.590875,N
119866,1.644500,N
121934,1.644500,N
124039,1.683500,N
126200,1.685000,N
128400,1.645000,N
130505,1.598875,N
132616,1.582250,N
134715,1.611625,N
136821,1.654125,N
138924,1.654125,N
141031,1.673125,N
143170,1.650125,N
145244,1.596750,N
147350,1.553000,N
149451,1.553875,N
151554,1.553875,N
153662,1.599125,N
155780,1.646750,N
157871,1.669500,N
160009,1.649750,N
162084,1.609500,N
164182,1.580000,N
166280,1.580000,N
168397,1.586125,N
170501,1.624375,N
172608,1.658250,N
174710,1.665375,N
176813,1.631750,N
178919,1.583875,N
181028,1.583875,N
183123,1.560375,N
185241,1.585000,N
187343,1.636625,N
189447,1.672125,N
191552,1.670875,N
193659,1.632375,N
195765,1.632375,N
197868,1.590875,N
200003,1.577625,N
202074,1.610625,N
204180,1.662625,N
206286,1.696250,N
208398,1.690375,N
210498,1.690375,N
212603,1.651125,N
214706,1.613875,N
216814,1.608000,N
218922,1.641750,N
221022,1.683375,N
223167,1.702875,N
225232,1.702875,N
227412,1.683000,N
229360,1.638000,N
231464,1.609750,N
233569,1.624875,N
235683,1.674375,N
237778,1.717250,N
239910,1.717250,N
241989,1.727500,N
244095,1.694250,N
246199,1.645750,N
248304,1.620625,N
250413,1.644375,N
252513,1.697875,N
254619,1.697875,N
256724,1.741375,N
258829,1.755500,N
260935,1.728500,N
263037,1.689500,N
265141,1.673625,N
267247,1.701000,N
269354,1.701000,N
271459,1.747875,N
273562,1.779500,N
275673,1.778625,N
277773,1.743625,N
279879,1.707750,N
281985,1.707750,N
284090,1.704625,N
286194,1.743625,N
288298,1.795250,N
290403,1.826875,N
292511,1.816000,N
294614,1.770750,N
296720,1.770750,N
298824,1.731375,N
300929,1.733000,N
303033,1.775750,N
305140,1.819375,N
307244,1.837250,N
309348,1.812750,N
311453,1.812750,N
313558,1.766000,N
315664,1.734625,N
317771,1.747000,N
319874,1.791875,N
321979,1.832125,N
324085,1.843000,N
326189,1.843000,N
328306,1.807375,N
330482,1.758500,N
332588,1.735500,N
334693,1.759375,N
336802,1.803625,N
338902,1.829000,N
341006,1.829000,N
343112,1.817875,N
345219,1.765875,N
347321,1.709500,N
349425,1.686875,N
351529,1.709375,N
353635,1.744500,N
355739,1.744500,N
357844,1.760625,N
359950,1.740375,N
362058,1.689875,N
364161,1.643875,N
366263,1.633750,N
368370,1.659750,N
370474,1.659750,N
372580,1.686000,N
374686,1.686375,N
376789,1.644875,N
378895,1.580250,N
380998,1.535250,N
383104,1.538500,N
385210,1.538500,N
387317,1.580750,N
389419,1.620000,N
391522,1.631500,N
393631,1.599000,N
395734,1.548500,N
397841,1.519625,N
399944,1.519625,N
402049,1.535125,N
404157,1.577500,N
406258,1.606625,N
408367,1.602875,N
410471,1.561500,N
412581,1.516500,N
414680,1.516500,N
416784,1.504000,N
418890,1.537000,N
421000,1.584750,N
423100,1.613250,N
425208,1.603750,N
427309,1.556750,N
429447,1.556750,N
431519,1.509000,N
433623,1.496375,N
435729,1.531125,N
437832,1.575875,N
439939,1.596750,N
442041,1.575750,N
444150,1.575750,N
446258,1.528375,N
448358,1.492250,N
450463,1.497125,N
452569,1.540000,N
454672,1.582875,N
456777,1.582875,N
458882,1.596375,N
460988,1.562875,N
463095,1.509125,N
465198,1.478750,N
467303,1.495750,N
469407,1.545125,N
471514,1.545125,N
473618,1.588875,N
475722,1.600500,N
477825,1.567125,N
479933,1.520125,N
482036,1.500500,N
484144,1.531125,N
486248,1.531125,N
488355,1.582250,N
490458,1.614250,N
492562,1.608125,N
494667,1.560250,N
496773,1.509625,N
498876,1.494125,N
500983,1.494125,N
503088,1.527250,N
505196,1.574750,N
507301,1.600500,N
509404,1.586375,N
511510,1.542125,N
513613,1.507875,N
515721,1.507875,N
517822,1.513625,N
519930,1.553875,N
522035,1.592250,N
524142,1.607875,N
526245,1.580375,N
528352,1.524250,N
530483,1.524250,N
532559,1.483125,N
534665,1.489000,N
536772,1.533750,N
538878,1.575750,N
540981,1.589750,N
543082,1.562375,N
545189,1.562375,N
547296,1.518250,N
549398,1.492750,N
551505,1.509000,N
553612,1.549750,N
555714,1.577875,N
557818,1.571875,N
559924,1.571875,N
562030,1.526750,N
564139,1.479000,N
566240,1.464000,N
568343,1.495375,N
570449,1.544875,N
572561,1.577000,N
574659,1.577000,N
576765,1.567375,N
578872,1.520375,N
580974,1.476625,N
583077,1.473250,N
585184,1.513750,N
587291,1.557375,N
589394,1.557375,N
591500,1.576875,N
593602,1.556250,N
595710,1.507375,N
597819,1.468250,N
599920,1.470000,N
602026,1.511125,N
604135,1.511125,N
606235,1.552500,N
608337,1.564875,N
610444,1.530125,N
612556,1.476250,N
614653,1.443875,N
616761,1.443875,N
618861,1.461625,N
620969,1.511625,N
623079,1.549750,N
625178,1.551375,N
627285,1.509000,N
629388,1.459375,N
631527,1.459375,N
633599,1.440875,N
635703,1.473625,N
637814,1.528500,N
639916,1.563125,N
642020,1.555000,N
644127,1.504750,N
646229,1.504750,N
648335,1.455875,N
650430,1.444875,N
652547,1.480875,N
654650,1.528250,N
656755,1.554500,N
658859,1.541125,N
660963,1.541125,N
663075,1.498000,N
665174,1.466000,N
667281,1.471625,N
669383,1.512250,N
671490,1.547750,N
673599,1.554750,N
675699,1.554750,N
677805,1.520125,N
679909,1.467375,N
682016,1.435125,N
684120,1.450875,N
686224,1.502250,N
688335,1.544875,N
690435,1.544875,N
692541,1.554250,N
694644,1.519125,N
696752,1.474000,N
698863,1.455500,N
700959,1.477750,N
703066,1.521750,N
705170,1.521750,N
707276,1.553250,N
709379,1.550125,N
711483,1.502750,N
713594,1.450500,N
715694,1.432125,N
717799,1.462375,N
719903,1.462375,N
722009,1.511500,N
724121,1.542750,N
726219,1.533000,N
728328,1.490250,N
730432,1.454000,N
732567,1.454375,N
734640,1.454375,N
736746,1.494625,N
738850,1.537500,N
740955,1.553500,N
743062,1.526375,N
745163,1.476875,N
747270,1.444750,N
749379,1.444750,N
751478,1.456375,N
753585,1.503000,N
755690,1.543875,N
757793,1.554375,N
759896,1.521500,N
762004,1.474375,N
764114,1.474375,N
766214,1.450500,N
768319,1.472750,N
770421,1.522750,N
772528,1.559750,N
774638,1.565375,N
776738,1.565375,N
778843,1.531500,N
780948,1.490625,N
783053,1.476500,N
785156,1.506250,N
787266,1.555375,N
789371,1.586875,N
791473,1.586875,N
793579,1.576000,N
795682,1.524375,N
797788,1.478750,N
799900,1.474500,N
801998,1.515625,N
804107,1.564625,N
806213,1.564625,N
808313,1.592250,N
810416,1.581375,N
812522,1.546000,N
814632,1.520000,N
816734,1.529375,N
818840,1.575750,N
820945,1.575750,N
823051,1.625125,N
825161,1.645750,P
827261,1.616125,N
829365,1.557000,N
831476,1.512875,N
833606,1.518000,N
835679,1.518000,N
837783,1.560750,N
839895,1.597625,N
841993,1.603625,N
844098,1.566625,N
846205,1.514625,N
848311,1.485875,N
850420,1.485875,N
852519,1.503500,N
854625,1.544500,N
856737,1.570000,N
858836,1.557875,N
860941,1.506250,N
863043,1.451750,N
865154,1.451750,N
867254,1.429625,N
869360,1.452500,N
871464,1.491750,N
873571,1.514500,N
875680,1.501250,N
877778,1.462750,N
879884,1.462750,N
881995,1.436000,N
884096,1.444625,N
886199,1.487125,N
888304,1.527500,N
890415,1.541250,N
892514,1.512000,N
894620,1.512000,N
896725,1.460500,N
898830,1.429750,N
900939,1.446750,N
903043,1.500875,N
905150,1.549500,N
907253,1.567875,N
909357,1.567875,N
911463,1.538375,N
913567,1.486500,N
915677,1.454625,N
917781,1.467625,N
919882,1.506125,N
921988,1.530625,N
924094,1.530625,N
926199,1.518625,N
928301,1.461250,N
930407,1.393875,N
932512,1.354500,Q
934646,1.362875,N
936723,1.362875,N
938826,1.398125,N
940934,1.435375,N
943041,1.455000,N
945143,1.456625,N
947247,1.479000,N
949352,1.564250,N
951459,1.564250,N
