timestamp_us,voltage
0,1.596000
3978,1.573000
7971,1.645125
11969,1.635125
15971,1.559500
19978,1.559500
23976,1.590500
28083,1.644250
31829,1.577375
35828,1.540250
39825,1.612375
43824,1.612500
47825,1.612500
51825,1.530750
55825,1.558375
59823,1.636500
63827,1.590500
67826,1.536625
71823,1.606750
75821,1.606750
79827,1.629500
83825,1.567375
87821,1.582750
91826,1.653500
95826,1.623125
99827,1.573875
103821,1.573875
107825,1.628250
111826,1.650125
115826,1.580125
119826,1.580250
123824,1.646250
127873,1.623375
131977,1.623375
135978,1.566375
139978,1.622000
143977,1.672375
147976,1.597625
151976,1.564250
155977,1.564250
159976,1.643500
163974,1.639000
167980,1.560125
171976,1.583375
175975,1.635625
179976,1.581625
183977,1.581625
187977,1.552250
191977,1.625750
195977,1.620875
199979,1.538500
203980,1.568375
207977,1.635750
211976,1.635750
215976,1.585875
219977,1.534875
223977,1.592375
228010,1.614125
231979,1.561375
235977,1.595000
239975,1.595000
243977,1.675000
247978,1.644000
251977,1.596625
255977,1.656625
259975,1.686125
263978,1.633500
267977,1.633500
271977,1.667625
275976,1.763125
279976,1.734250
283975,1.642250
287977,1.659250
291978,1.692500
295978,1.692500
299976,1.629000
303975,1.600500
307977,1.644125
311977,1.611125
315976,1.524500
319973,1.524500
323969,1.548625
328006,1.595750
331979,1.542000
335978,1.524875
339977,1.594500
343978,1.584500
347975,1.584500
351978,1.504375
355979,1.531000
359978,1.601250
363976,1.562250
367975,1.525500
371977,1.583750
375977,1.583750
379976,1.567125
383977,1.415875
387971,1.374625
391971,1.545875
395979,1.748875
399977,1.984625
403978,1.984625
407977,2.334875
411975,2.703875
415977,2.942625
419973,2.929125
423978,2.535375
428004,1.818250
431981,1.818250
435980,1.312250
439975,1.330750
443976,1.523375
447981,1.542500
451977,1.510125
455974,1.541875
459977,1.541875
463981,1.534250
467979,1.475125
471974,1.483625
475974,1.532750
479981,1.499500
483980,1.499500
487975,1.500250
491976,1.563625
495979,1.565500
499977,1.486625
503975,1.528750
507976,1.625875
511980,1.625875
