timestamp_us,voltage,classification
1871967,1.412750,N
1875967,1.456125,N
1879956,1.583500,N
1883957,1.509625,N
1887954,1.416875,N
1891964,1.416875,N
1895956,1.502125,N
1899959,1.530625,N
1903955,1.416125,N
1907962,1.438000,N
1911956,1.565125,N
1915957,1.565125,N
1919955,1.509750,N
1923964,1.439875,N
1927954,1.553625,N
1931956,1.610875,N
1935955,1.514500,N
1940311,1.494125,N
1943978,1.494125,N
1947984,1.599875,N
1951959,1.540750,N
1955970,1.459000,N
1959959,1.611500,N
1963959,1.645750,N
1967997,1.400625,N
1971961,1.400625,N
1975960,1.332375,N
1979978,1.526875,N
1983967,1.576750,N
1987957,1.490500,N
1991959,1.525000,N
1995956,1.560375,N
1999990,1.560375,N
2003968,1.461000,N
2007962,1.469125,N
2011961,1.628000,N
2015965,1.585750,N
2019966,1.428375,N
2023960,1.478500,N
2027961,1.478500,N
2031965,1.591500,N
2035963,1.518875,N
2039959,1.472000,N
2043961,1.596125,N
2047966,1.577125,N
2051965,1.404875,N
2055961,1.404875,N
2059959,1.451750,N
2063965,1.627750,N
2068013,1.570500,N
2071962,1.467375,N
2075961,1.554875,N
2079963,1.554875,N
2083965,1.571375,N
2087962,1.463750,N
2091962,1.483125,N
2095962,1.601500,N
2099967,1.524875,N
2103961,1.407375,N
2107961,1.407375,N
2111965,1.547500,N
2115965,1.670250,N
2119961,1.551500,N
2123960,1.490625,N
2127960,1.597875,N
2131961,1.545000,N
2135964,1.545000,N
2139965,1.460000,N
2143959,1.560875,N
2147959,1.645625,N
2151965,1.574500,N
2155965,1.578250,N
2159960,1.731250,N
2163956,1.731250,N
2167966,1.717375,N
2171966,1.583750,N
2175961,1.674500,N
2179961,1.801625,P
2183964,1.636375,N
2187963,1.477875,N
2191961,1.477875,N
2195956,1.651500,N
2199960,1.768500,N
2203965,1.644125,N
2207962,1.535625,N
2211960,1.574000,N
2215960,1.574000,N
2219964,1.541375,N
2223960,1.500000,N
2227961,1.611375,N
2231958,1.627500,N
2235963,1.477375,N
2239961,1.468500,N
2243962,1.468500,N
2247959,1.609875,N
2251960,1.599875,N
2255958,1.526250,N
2259957,1.612000,N
2263960,1.666375,N
2267962,1.515375,N
2271991,1.515375,N
2275960,1.408125,N
2279960,1.559125,N
2283961,1.596250,N
2287961,1.495375,N
2291957,1.526625,N
2295957,1.546750,N
2299962,1.546750,N
2303961,1.397875,N
2307963,1.364250,Q
2311959,1.499500,N
2315962,1.451000,N
2319958,1.449375,N
2323961,2.039125,N
2327959,2.039125,N
2331961,2.934500,N
2335961,3.180125,R
2339960,2.824375,N
2343969,2.149375,N
2347963,1.541125,N
2351961,1.298625,N
2355962,1.298625,N
2359957,1.474250,N
2363959,1.545625,N
2367961,1.210125,N
2372004,0.943625,S
2375960,1.125000,N
2379960,1.125000,N
2383960,1.333500,N
2387961,1.295250,N
2391960,1.340125,N
2395962,1.560750,N
2399983,1.633375,N
2403963,1.625750,N
2407962,1.625750,N
2411963,1.723500,N
2415961,1.746000,N
2419979,1.621875,N
2423963,1.633000,N
2427959,1.796250,N
2431962,1.784500,N
2435962,1.784500,N
2439960,1.675500,N
2443961,1.727875,N
2447961,1.814375,N
2451961,1.738250,N
2455959,1.686625,N
2459961,1.809875,N
2463962,1.809875,N
2467960,1.800000,N
2472011,1.702000,N
2475961,1.756875,N
2479960,1.916000,N
2483962,1.843500,N
2487959,1.664875,N
2491958,1.664875,N
2495962,1.707375,N
2499962,1.768750,N
2503960,1.723500,N
2507961,1.795750,N
2511958,1.919750,N
2515963,1.919750,N
2519959,1.838750,N
2523959,1.744125,N
2527962,1.832375,N
2531962,1.856125,N
2535957,1.766000,N
2539960,1.813875,N
2543960,1.813875,N
2547962,1.960375,N
2551959,1.903750,N
2555958,1.774500,N
2559961,1.889250,N
2563962,2.003750,T
2567959,1.899375,N
2571990,1.899375,N
2575959,1.824625,N
2579959,1.958125,N
2583959,1.931125,N
2587960,1.760500,N
2591958,1.808125,N
2595962,1.868375,N
2599958,1.868375,N
2603960,1.668625,N
2607960,1.552750,N
2611962,1.688625,N
2615959,1.722375,N
2619953,1.567250,N
2623964,1.533625,N
2627962,1.533625,N
2631959,1.622000,N
2635959,1.559500,N
2639959,1.484000,N
2643958,1.600375,N
2647961,1.633750,N
2651961,1.544750,N
2655960,1.544750,N
2659959,1.563125,N
2663958,1.639375,N
2667962,1.556000,N
2671989,1.517750,N
2675960,1.666625,N
2679961,1.666625,N
2683960,1.728750,N
2687958,1.587500,N
2691960,1.538000,N
2695960,1.605375,N
2699961,1.541000,N
2703959,1.457500,N
2707959,1.457500,N
2711961,1.586750,N
2715962,1.675875,N
2719960,1.569750,N
2723960,1.535750,N
2727958,1.666375,N
2731963,1.631000,N
2735960,1.631000,N
2739961,1.515625,N
2743961,1.611500,N
2747961,1.719375,N
2751958,1.607875,N
2755960,1.544250,N
2759960,1.691250,N
2763961,1.691250,N
2767960,1.715250,N
2771988,1.578750,N
2775971,1.582375,N
2779963,1.653375,N
2783961,1.584500,N
2787960,1.559625,N
2791958,1.559625,N
2795959,1.675625,N
2799972,1.667500,N
