timestamp_us,voltage
3667972,1.512375
3671973,1.512375
3675967,1.608125
3679973,1.552125
3683972,1.489500
3687972,1.579625
3691970,1.621750
3695974,1.529625
3699972,1.529625
3703972,1.526125
3707971,1.618125
3711971,1.593875
3715971,1.525000
3719973,1.598875
3723972,1.649875
3727972,1.649875
3731982,1.567375
3735973,1.558750
3739971,1.655125
3743973,1.621250
3747971,1.514875
3751972,1.557125
3755969,1.557125
3759968,1.613625
3763973,1.528250
3767972,1.500375
3771972,1.605625
3775970,1.605500
3779971,1.512000
3783970,1.512000
3787971,1.548750
3791972,1.623500
3795970,1.559250
3799969,1.516000
3803971,1.606125
3807971,1.606125
3811971,1.620125
3815971,1.520125
3819968,1.540375
3823972,1.633875
3827972,1.578375
3831999,1.495250
3835971,1.495250
3839968,1.566500
3843971,1.597375
3847972,1.503750
3851970,1.510625
3855973,1.602875
3859972,1.558500
3863969,1.558500
3867971,1.488375
3871971,1.567750
3875971,1.614500
3879971,1.516625
3883969,1.510625
3887972,1.621875
3891971,1.621875
3895971,1.604750
3899970,1.522750
3903968,1.586125
3907970,1.650500
3911972,1.553875
3915970,1.522500
3919966,1.522500
3923968,1.634250
3927971,1.631750
3931987,1.529375
3935971,1.572125
3939972,1.654500
3943971,1.654500
3947968,1.581000
3951969,1.526750
3955972,1.625750
3959971,1.648125
3963970,1.542625
3967970,1.554125
3971971,1.554125
3975973,1.650375
3979971,1.593250
3983971,1.513000
3987972,1.589625
3991970,1.625750
3995972,1.525750
3999990,1.525750
4003975,1.521750
4007972,1.614625
4011964,1.570125
4015973,1.490375
4019973,1.584125
4023972,1.643250
4027967,1.643250
4032013,1.533000
4035976,1.506250
4039973,1.613000
4043972,1.594500
4047970,1.501000
4051975,1.553000
4055967,1.553000
4059975,1.623000
4063973,1.538125
4067972,1.493750
4071968,1.584625
4075975,1.583250
4079973,1.492500
4083972,1.492500
4087971,1.535500
4091972,1.618000
4095971,1.550125
4099969,1.502750
4103970,1.611875
4107972,1.611875
4111973,1.644750
4115970,1.545375
4119969,1.574375
4123970,1.707625
4127972,1.684375
4131985,1.608750
4135976,1.608750
4139972,1.671875
4143966,1.685500
4147977,1.566375
4151976,1.540125
4155972,1.620750
4159971,1.574875
4163968,1.574875
4167974,1.473750
4171967,1.516250
4175973,1.542125
4179975,1.431375
4183974,1.422750
4187969,1.541125
4191971,1.541125
4195977,1.519500
4199974,1.407500
4203971,1.453125
4207967,1.529000
4211981,1.446125
4215976,1.404500
4219973,1.404500
4223972,1.503750
4227973,1.502000
4232003,1.373625
4235973,1.331875
4239974,1.337250
4243975,1.292375
4247975,1.292375
4251970,1.412625
4255972,1.803000
4259975,2.196625
4263975,2.468750
4267972,2.892500
4271971,2.892500
4275975,3.163750
4279977,2.863750
4283973,2.083750
4287973,1.471125
4291975,1.293375
4295973,1.311000
4299972,1.311000
4303973,1.428750
4307976,1.540500
4311976,1.447375
4315969,1.322500
4319972,1.388875
4323972,1.436875
4327972,1.436875
4331988,1.328125
4335974,1.295875
4339970,1.404875
4343972,1.401500
4347975,1.302750
4351975,1.355625
4355972,1.355625
4359969,1.437875
4363974,1.369750
4367974,1.340000
4371971,1.446125
4375971,1.444500
4379973,1.329375
4383975,1.329375
4387971,1.366250
4391971,1.469625
4395976,1.410750
4399975,1.346625
4403971,1.429500
4407971,1.429500
4411975,1.454750
4415975,1.355500
4419968,1.376125
4423973,1.481625
4427976,1.431750
4432004,1.350250
4435972,1.350250
4439972,1.437125
4443973,1.490500
4447973,1.383375
4451972,1.374125
4455971,1.476000
4459975,1.442375
4463972,1.442375
4467972,1.355000
4471972,1.422375
4475974,1.477500
4479974,1.373500
4483973,1.340375
4487971,1.455500
4491976,1.455500
4495977,1.449875
4499973,1.335000
4503972,1.378500
4507974,1.472500
4511973,1.405625
4515972,1.353125
4519972,1.353125
4523974,1.441500
4527974,1.462250
4531982,1.376000
4535973,1.414000
4539974,1.505500
4543974,1.427875
4547972,1.427875
4551970,1.353875
4555972,1.447125
4559974,1.482125
4563972,1.379625
4567971,1.387125
4571974,1.387125
4575974,1.484125
4579975,1.434125
4583975,1.355125
4587972,1.440500
4591971,1.498250
4595973,1.402250
4599976,1.402250
4603971,1.392125
4607966,1.503250
4611968,1.480625
4615969,1.386125
4619964,1.449875
4623966,1.522750
4627967,1.522750
4631996,1.442875
4635964,1.417000
4639962,1.520750
4643982,1.514500
4647975,1.421000
4651972,1.472750
4655968,1.472750
4659974,1.559250
4663975,1.482250
4667972,1.424750
4671972,1.525625
4675975,1.547000
4679975,1.440500
4683968,1.440500
4687973,1.468125
4691977,1.567250
4695977,1.491750
4699973,1.418750
4703970,1.508875
4707976,1.534500
4711975,1.534500
4715972,1.446500
4719972,1.466000
4723975,1.563500
4727973,1.508625
4731986,1.419375
4735973,1.419375
4739975,1.491375
4743975,1.541125
4747970,1.445750
4751972,1.445250
4755976,1.553000
4759976,1.517375
4763972,1.517375
4767970,1.420125
4771974,1.490125
4775975,1.573000
4779972,1.491625
4783972,1.451500
4787975,1.535875
4791974,1.535875
4795973,1.524875
4799972,1.433125
4803975,1.502750
4807974,1.600750
4811970,1.509875
4815973,1.450750
4819976,1.450750
4823975,1.557000
4827972,1.586500
4832000,1.492875
4835973,1.525750
4839973,1.636000
4843976,1.580000
4847976,1.580000
4851972,1.503750
4855971,1.603750
4859976,1.685500
4863976,1.631250
4867972,1.648750
4871972,1.648750
4875974,1.719750
4879975,1.646500
4883972,1.551500
4887971,1.615750
4891975,1.655750
4895976,1.551000
4899971,1.551000
4903972,1.519250
4907975,1.583500
4911977,1.537875
4915968,1.457250
4919971,1.543000
4923975,1.611875
4927976,1.611875
4931985,1.513125
4935973,1.473750
4939976,1.582500
4943969,1.585625
4947972,1.486875
4951972,1.528250
4955975,1.528250
4959975,1.609125
4963970,1.520250
4967971,1.418375
4971975,1.430500
4975977,1.433250
4979972,1.469000
4983970,1.469000
4987974,1.733875
4991976,2.176875
4995976,2.518250
5000008,2.876250
5003975,3.162250
5007975,3.033000
5011969,3.033000
5015976,2.384625
5019974,1.704000
5023973,1.457125
5027966,1.454375
5032015,1.510250
5035978,1.510250
5039977,1.615250
5043974,1.615500
5047972,1.479625
5051974,1.477250
5055976,1.610125
5059972,1.575875
5063971,1.575875
5067988,1.447500
5071967,1.502500
5075978,1.599125
5079972,1.531125
5083974,1.488750
5087972,1.583875
5091972,1.583875
5095967,1.588500
5099975,1.496000
5103975,1.542250
5107974,1.627750
5111973,1.559250
5115970,1.512875
5119974,1.512875
5123972,1.619250
5127973,1.643875
5131986,1.549750
5135978,1.574000
5139973,1.669125
5143973,1.611875
5147972,1.611875
5151973,1.539000
5155972,1.638750
5159970,1.692000
5163967,1.590750
5167966,1.586125
5171974,1.689000
5175974,1.689000
5179970,1.662000
5183973,1.580375
5187972,1.652000
5191972,1.706625
5195975,1.609125
5199973,1.609125
5203972,1.591125
5207974,1.692375
5211973,1.670000
5215974,1.578625
5219973,1.633125
5223971,1.704625
5227972,1.704625
5232003,1.614125
5235978,1.565125
5239974,1.667375
5243971,1.677000
5247973,1.592250
5251972,1.647250
5255973,1.647250
5259971,1.731250
5263975,1.652750
5267971,1.606500
5271974,1.710250
5275973,1.723875
5279974,1.616875
5283972,1.616875
5287971,1.633500
5291972,1.735875
5295974,1.680875
5299974,1.597375
5303974,1.679500
5307971,1.732125
5311972,1.732125
5315973,1.636750
5319973,1.633250
5323972,1.736875
5327973,1.707500
5331983,1.624250
5335974,1.624250
5339973,1.694125
5343973,1.750875
5347972,1.665250
5351971,1.645875
5355972,1.748875
5359974,1.743375
5363971,1.743375
5367973,1.650750
5371972,1.699500
5375970,1.781125
5379972,1.715000
5383973,1.685250
5387972,1.769500
5391972,1.769500
5395969,1.752375
5399973,1.647125
5403973,1.690625
5407973,1.771875
5411967,1.692625
5415973,1.629125
5419972,1.629125
5423971,1.723625
5427973,1.749875
5432005,1.644000
5435972,1.661125
5439970,1.759875
5443971,1.707000
5447972,1.707000
5451971,1.631625
5455973,1.706000
5459970,1.743250
5463972,1.647000
5467970,1.641500
5471971,1.731875
5475971,1.731875
5479972,1.690000
5483969,1.613750
5487973,1.693875
5491971,1.748375
5495972,1.660375
5499970,1.660375
5503970,1.642500
5507972,1.741875
5511973,1.717625
5515971,1.618625
5519972,1.670500
5523969,1.754500
5527970,1.754500
5531984,1.683000
5535973,1.636625
5539972,1.721125
5543972,1.717875
5547969,1.632000
5551971,1.693875
5555971,1.693875
5559972,1.792750
5563971,1.723625
5567970,1.648375
5571971,1.736750
5575971,1.783875
5579971,1.726875
5583971,1.726875
5587971,1.765500
5591970,1.854875
5595975,1.783875
5599970,1.712750
5603972,1.807750
5607971,1.846750
5611968,1.846750
5615973,1.728750
5619976,1.688875
5623971,1.752125
5627970,1.686750
5632004,1.585625
5635970,1.652125
5639971,1.652125
5643971,1.725000
5647977,1.639875
5652127,1.615000
5655973,1.715875
5659968,1.705375
5663976,1.705375
5667973,1.601000
5671973,1.633250
5675970,1.709250
5679972,1.641375
5683978,1.593250
5687973,1.638125
5691972,1.638125
5695983,1.546625
5699970,1.403500
5703973,1.560625
5707972,1.895500
5711983,2.146000
5715972,2.437000
5719970,2.437000
5723972,2.940375
5727982,3.186625
5731985,3.034875
5735973,2.528750
5739970,1.908750
5743976,1.475000
5747972,1.475000
5751972,1.425125
5755972,1.642125
5759973,1.713750
5763970,1.574875
5767973,1.535375
5771972,1.657875
5775968,1.657875
5779979,1.661625
5783970,1.563125
5787971,1.582500
5791971,1.640125
5795975,1.578375
5799972,1.578375
5803971,1.563375
5807971,1.660375
5811974,1.650750
5815973,1.556125
5819971,1.608500
5823971,1.690875
5827970,1.690875
5832000,1.626875
5835972,1.586625
5839972,1.665375
5843973,1.667625
5847970,1.588250
5851969,1.631250
5855974,1.631250
5859972,1.724875
5863971,1.660500
5867973,1.594750
5871972,1.686625
5875972,1.718875
5879970,1.620375
5883973,1.620375
5887973,1.632750
5891969,1.729125
5895971,1.688375
5899972,1.615875
5903972,1.692125
5907967,1.738375
5911972,1.738375
5915971,1.642625
5919971,1.627375
5923970,1.720375
5927970,1.688000
5931984,1.603625
5935970,1.659250
5939970,1.659250
5943970,1.701750
5947971,1.607875
5951971,1.583500
5955968,1.687125
5959968,1.691375
5963972,1.691375
5967969,1.609750
5971972,1.649750
5975972,1.722000
5979970,1.658625
5983973,1.622375
5987971,1.716125
5991971,1.716125
5995974,1.726375
5999992,1.622375
6003975,1.642000
6007972,1.726125
6011969,1.662625
6015974,1.615250
6019972,1.615250
6023970,1.705500
6027968,1.719125
6032014,1.613500
6035978,1.622250
6039978,1.718750
6043971,1.680000
6047974,1.680000
6051977,1.617125
6055977,1.688125
6059972,1.731250
6063972,1.651750
6067976,1.648875
6071978,1.739375
6075972,1.739375
6079973,1.700750
6083976,1.614500
6087976,1.685250
6091972,1.759250
6095974,1.670500
6099977,1.637750
6103977,1.637750
6107970,1.732625
6111977,1.718125
6115974,1.619125
6119973,1.665250
6123976,1.740000
6127977,1.740000
6131983,1.659875
6135974,1.608000
6139976,1.706250
6143978,1.709125
6147971,1.601875
6151971,1.634375
6155972,1.634375
6159978,1.730375
6163973,1.667500
6167973,1.594875
6171975,1.677875
6175975,1.714125
6179972,1.618125
6183973,1.618125
6187976,1.622625
6191973,1.710125
6195975,1.662750
6199973,1.590375
6203976,1.666625
6207976,1.716000
6211972,1.716000
6215971,1.627250
6219976,1.628125
6223978,1.733125
6227973,1.711625
6232001,1.628875
6235977,1.691875
6239976,1.691875
6243973,1.770875
6247972,1.707250
6251976,1.710625
6255974,1.832375
6259974,1.819625
6263975,1.819625
6267977,1.701500
6271978,1.734250
6275973,1.790875
6279970,1.688750
6283975,1.628125
6287979,1.711625
6291973,1.711625
6295973,1.692750
6299977,1.567625
6303975,1.579875
6307973,1.676125
6311973,1.628375
6315976,1.566750
6319980,1.566750
