timestamp_us,voltage
2108063,1.271875
2112072,1.254625
2116061,1.630125
2120060,2.225375
2124066,2.225375
2128071,2.697125
2132056,2.796125
2136061,2.465375
2140067,1.938750
2144072,1.731375
2148063,1.902375
2152059,1.902375
2156067,1.985375
2160073,1.716000
2164063,1.473625
2168060,1.496875
2172063,1.525625
2176072,1.457375
2180062,1.457375
2184060,1.482750
2188065,1.546000
2192072,1.478250
2196061,1.414750
2200060,1.481875
2204063,1.510250
2208060,1.510250
2212066,1.442375
2216059,1.476625
2220058,1.568000
2224063,1.508125
2228068,1.434750
2232072,1.434750
2236056,1.513750
2240067,1.561000
2244059,1.469625
2248069,1.463375
2252063,1.565500
2256065,1.547125
2260060,1.547125
2264067,1.470625
2268062,1.521000
2272063,1.564625
2276062,1.493375
2280065,1.486000
2284062,1.581000
2288063,1.581000
2292062,1.566750
2296066,1.487375
2300061,1.538750
2304061,1.614125
2308061,1.547875
2312067,1.518000
2316062,1.518000
2320063,1.616125
2324060,1.625875
2328065,1.538125
2332061,1.566250
2336062,1.646125
2340060,1.596375
2344064,1.596375
2348075,1.556250
2352064,1.644500
2356061,1.666125
2360065,1.584375
2364061,1.609625
2368060,1.609625
2372061,1.702125
2376066,1.652000
2380057,1.563375
2384065,1.611750
2388060,1.632625
2392067,1.534000
2396064,1.534000
2400057,1.523250
2404063,1.612875
2408067,1.578125
2412059,1.480625
2416064,1.527750
2420061,1.579250
2424067,1.579250
2428062,1.487500
2432061,1.464250
2436061,1.560875
2440066,1.549375
2444061,1.466500
2448063,1.508750
2452061,1.508750
2456065,1.566625
2460062,1.493250
2464058,1.467875
2468063,1.572375
2472066,1.582500
2476061,1.488000
2480064,1.488000
2484062,1.511875
2488067,1.594000
2492062,1.539125
2496061,1.490500
2500062,1.571750
2504062,1.601375
2508061,1.601375
2512068,1.518750
2516062,1.531375
2520061,1.617000
2524061,1.568125
2528066,1.490375
2532061,1.490375
2536062,1.571750
2540059,1.625750
2544067,1.523375
2548064,1.503500
2552061,1.604250
2556061,1.588750
2560059,1.588750
