timestamp_us,voltage,classification
0,1.783000,N
2061,1.766125,N
4162,1.766875,N
6266,1.795000,N
8371,1.776750,N
10474,1.776750,N
12581,1.763375,N
14686,1.770375,N
16791,1.754750,N
18903,1.744000,N
20857,1.757125,N
22959,1.788250,N
25062,1.788250,N
27172,1.771500,N
29273,1.787500,N
31380,1.783500,N
33484,1.755750,N
35587,1.735375,N
37693,1.744750,N
39798,1.744750,N
41904,1.759375,N
44009,1.734375,N
46115,1.748125,N
48217,1.730125,N
50323,1.699750,N
52455,1.699750,N
54535,1.681125,N
56639,1.695500,N
58745,1.697250,N
60854,1.679375,N
62955,1.690750,N
65061,1.665875,N
67164,1.665875,N
69266,1.637375,N
71373,1.625000,N
73477,1.645625,N
75584,1.640250,N
77689,1.638250,N
79794,1.647000,N
81900,1.647000,N
84004,1.622250,N
86111,1.601000,N
88212,1.603250,N
90318,1.631125,N
92424,1.606375,N
94530,1.614875,N
96635,1.614875,N
98735,1.621625,N
100849,1.603250,N
102948,1.589375,N
105058,1.603875,N
107159,1.632625,N
109264,1.623500,N
111369,1.623500,N
113471,1.648625,N
115578,1.643625,N
117684,1.619250,N
119939,1.603500,N
122049,1.622625,N
124151,1.635625,N
126259,1.635625,N
128367,1.604500,N
130468,1.623125,N
132572,1.616000,N
134675,1.602625,N
136782,1.600625,N
138885,1.629375,N
140993,1.629375,N
143096,1.643125,N
145204,1.657500,N
147306,1.676250,N
149411,1.653125,N
151516,1.627250,N
153627,1.621125,N
155728,1.621125,N
157833,1.645375,N
159942,1.639250,N
162038,1.644875,N
164147,1.653125,N
166253,1.633375,N
168362,1.618250,N
170462,1.618250,N
172567,1.628250,N
174670,1.656750,N
176777,1.640750,N
178883,1.657125,N
180987,1.655375,N
183091,1.633250,N
185199,1.633250,N
187301,1.620750,N
189407,1.638375,N
191512,1.657000,N
193621,1.624250,N
195723,1.637500,N
197826,1.628000,N
199932,1.628000,N
202037,1.609625,N
204141,1.602125,N
206248,1.628125,N
208358,1.643000,N
210463,1.641375,N
212561,1.661250,N
214668,1.661250,N
216773,1.641750,N
218914,1.616625,N
220982,1.608125,N
223088,1.633875,N
225201,1.638625,N
227295,1.650000,N
229404,1.650000,N
231504,1.660125,N
233611,1.632500,N
235718,1.606750,N
237820,1.604250,N
239925,1.628875,N
242030,1.600375,N
244134,1.600375,N
246240,1.600125,N
248346,1.604125,N
250453,1.586500,N
252556,1.576125,N
254665,1.594250,N
256769,1.621375,N
258871,1.621375,N
260977,1.586250,N
263080,1.596875,N
265187,1.591875,N
267291,1.575125,N
269397,1.568125,N
271499,1.593000,N
273606,1.593000,N
275713,1.610750,N
277816,1.590750,N
279919,1.610250,N
282026,1.600500,N
284130,1.584000,N
286236,1.584000,N
288340,1.580125,N
290449,1.608375,N
292551,1.609000,N
294657,1.597625,N
296763,1.611125,N
298865,1.592125,N
300975,1.592125,N
303077,1.573375,N
305182,1.574500,N
307285,1.603875,N
309389,1.600625,N
311492,1.616000,N
313599,1.621875,N
315706,1.621875,N
317810,1.595750,N
319942,1.575625,N
322021,1.583625,N
324122,1.609750,N
326230,1.585625,N
328333,1.599000,N
330438,1.599000,N
332543,1.595375,N
334650,1.574125,N
336756,1.561625,N
338858,1.581125,N
340968,1.602375,N
343068,1.581500,N
345173,1.581500,N
347279,1.600875,N
349385,1.591625,N
351488,1.572500,N
353595,1.565375,N
355702,1.590500,N
357804,1.601375,N
359908,1.601375,N
362014,1.599750,N
364118,1.619875,N
366228,1.601375,N
368329,1.578625,N
370432,1.572750,N
372540,1.597500,N
374645,1.597500,N
376753,1.592750,N
378856,1.588875,N
380964,1.597750,N
383066,1.576125,N
385170,1.557250,N
387277,1.562500,N
389378,1.562500,N
391487,1.591500,N
393592,1.562500,N
395694,1.564625,N
397800,1.569500,N
399914,1.552375,N
402012,1.541375,N
404118,1.541375,N
406224,1.560375,N
408328,1.588500,N
410430,1.576125,N
412538,1.599000,N
414642,1.591750,N
416748,1.567875,N
418852,1.567875,N
420989,1.553375,N
423061,1.574625,N
425166,1.590375,N
427271,1.578875,N
429376,1.598250,N
431484,1.582250,N
433588,1.582250,N
435690,1.560000,N
437795,1.552125,N
439913,1.577500,N
442006,1.573375,N
444113,1.557625,N
446220,1.573000,N
448322,1.573000,N
450422,1.558375,N
452535,1.545125,N
454641,1.552000,N
456744,1.585375,N
458848,1.560750,N
460949,1.560750,N
463054,1.556000,N
465162,1.564625,N
467263,1.548375,N
469376,1.536250,N
471476,1.551000,N
473581,1.582625,N
475686,1.582625,N
477793,1.558250,N
479895,1.570875,N
482000,1.569250,N
